,Unnamed: 0,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,c-CSI,c-precision,method,eps,minsize,spike_x,label_reference,fold,epsilon_scaled
4,3,,290,273,76.58361321565258,71.10052331484808,76.58178409623497,48.27172278391791,0.2343383846274019,0.3059975520195838,tcrvalid,5.72,2,3,tcrvalid,3,0.9481481481481481
5,0,3.0,61,57,73.00632664219323,71.10052331484808,73.00421809092329,32.7672066776425,0.0624902359006405,0.0855981168414294,tcrvalid,5.72,3,3,tcrvalid,3,0.9481481481481481
6,4,,306,288,76.54272769879707,70.64521168567411,76.54089524255917,47.86807019079354,0.1874853527068198,0.2449479485609308,tcrvalid,5.72,2,3,tcrvalid,4,0.9481481481481481
7,0,4.0,72,66,72.88704889860959,70.64521168567411,72.8849308647762,32.605964977539216,0.0,0.0,tcrvalid,5.72,3,3,tcrvalid,4,0.9481481481481481
8,5,,319,301,77.38030149183786,71.4363820979458,77.37853460396813,47.16812728360399,0.1796594282143415,0.2321825156470826,tcrvalid,5.72,2,3,tcrvalid,5,0.9481481481481481
9,0,5.0,71,69,73.50620948215263,71.4363820979458,73.50413997812842,30.23426202069962,0.0234338384627401,0.0318809776833156,tcrvalid,5.72,3,3,tcrvalid,5,0.9481481481481481
10,6,,288,268,77.33166692704265,72.1371660678019,77.328125,49.09929894514176,0.2578125,0.3334006870074762,tcrvalid,5.72,2,3,tcrvalid,6,0.9481481481481481
11,0,6.0,59,55,73.75410092173098,72.1371660678019,73.75,32.89149315594619,0.0234375,0.0317796610169491,tcrvalid,5.72,3,3,tcrvalid,6,0.9481481481481481
12,7,,287,271,76.81193377069665,71.19650109340832,76.81193377069665,47.648981113437685,0.2030615432677288,0.2643619725470259,tcrvalid,5.72,2,3,tcrvalid,7,0.9481481481481481
13,0,7.0,67,65,73.37550765385816,71.19650109340832,73.37550765385816,30.227725068009168,0.0,0.0,tcrvalid,5.72,3,3,tcrvalid,7,0.9481481481481481
14,8,,302,282,76.769807782466,70.8782622284732,76.769807782466,46.91021719395199,0.1797155805594624,0.2340966921119593,tcrvalid,5.72,2,3,tcrvalid,8,0.9481481481481481
15,0,8.0,79,75,73.28488826379122,70.8782622284732,73.28488826379122,31.859311298398737,0.023441162681669,0.0319863524896044,tcrvalid,5.72,3,3,tcrvalid,8,0.9481481481481481
16,9,,293,275,76.30057803468208,70.91860646773942,76.30057803468208,48.23311993467722,0.2187158256522418,0.2866502866502866,tcrvalid,5.72,2,3,tcrvalid,9,0.9481481481481481
17,0,9.0,62,60,72.69176691142009,70.91860646773942,72.69176691142009,33.585550659039114,0.0624902359006405,0.0859660434128519,tcrvalid,5.72,3,3,tcrvalid,9,0.9481481481481481
18,10,,311,288,76.7223871270114,70.77800343696298,76.72056870556987,47.30903184439097,0.2577923599718772,0.3360146624579981,tcrvalid,5.72,2,3,tcrvalid,10,0.9481481481481481
19,0,10.0,86,82,73.20731135760037,70.77800343696298,73.20521834231701,32.71056864657667,0.0546832278728224,0.0746985380428983,tcrvalid,5.72,3,3,tcrvalid,10,0.9481481481481481
0,1,,231,218,81.1484375,76.9921875,81.14401812924905,48.86724386724387,0.1875439556145971,0.2311248073959938,tcrvalid,6.0,2,3,tcrvalid,1,1.0
1,0,1.0,44,42,78.2265625,76.9921875,78.2214581542549,32.689393939393945,0.0312573259357661,0.0399600399600399,tcrvalid,6.0,3,3,tcrvalid,1,1.0
2,2,,234,223,81.48582142020155,77.3611436606515,81.484375,48.97359645112624,0.140625,0.1725790987535954,tcrvalid,6.0,2,3,tcrvalid,2,1.0
3,0,2.0,36,35,78.39231310053903,77.3611436606515,78.390625,30.82837693232058,0.0,0.0,tcrvalid,6.0,3,3,tcrvalid,2,1.0
4,3,,221,210,81.08255877528704,76.95852534562212,81.08108108108108,48.86578585480707,0.1718481487267614,0.2119460500963391,tcrvalid,6.0,2,3,tcrvalid,3,1.0
5,0,3.0,39,38,78.23947512301804,76.95852534562212,78.23777534760194,29.47022240800935,0.0,0.0,tcrvalid,6.0,3,3,tcrvalid,3,1.0
6,4,,244,231,81.19043899390721,76.69114200906108,81.18896961174909,47.6061082525279,0.1406140145301148,0.1731934956220533,tcrvalid,6.0,2,3,tcrvalid,4,1.0
7,0,4.0,59,55,78.30026558350258,76.69114200906108,78.29857042418561,32.47271887486113,0.0,0.0,tcrvalid,6.0,3,3,tcrvalid,4,1.0
8,5,,225,212,81.38717488088729,77.32562680621729,81.38572098109671,48.057088801480496,0.1406030307764411,0.172761301468471,tcrvalid,6.0,2,3,tcrvalid,5,1.0
9,0,5.0,46,44,78.59095524486449,77.32562680621729,78.58928292454304,30.714021311589352,0.0,0.0,tcrvalid,6.0,3,3,tcrvalid,5,1.0
10,6,,219,202,81.20606155288236,77.37072332448055,81.203125,49.8132024143652,0.21875,0.2693861843371176,tcrvalid,6.0,2,3,tcrvalid,6,1.0
11,0,6.0,42,39,78.44086861427903,77.37072332448055,78.4375,32.35931735109474,0.0,0.0,tcrvalid,6.0,3,3,tcrvalid,6,1.0
12,7,,216,206,81.20118712902219,77.26491721337082,81.20118712902219,48.53563946989994,0.1405810684161199,0.1731268635183226,tcrvalid,6.0,2,3,tcrvalid,7,1.0
13,0,7.0,42,41,78.4832864729772,77.26491721337082,78.4832864729772,31.754717273771156,0.0,0.0,tcrvalid,6.0,3,3,tcrvalid,7,1.0
14,8,,217,204,81.37208938896703,77.3089545241444,81.37208938896703,48.38875556873897,0.140646976090014,0.1728442481275206,tcrvalid,6.0,2,3,tcrvalid,8,1.0
15,0,8.0,48,44,78.73105172683232,77.3089545241444,78.73105172683232,33.340832467007424,0.0,0.0,tcrvalid,6.0,3,3,tcrvalid,8,1.0
16,9,,227,218,80.88579909389158,76.79268864239963,80.88579909389158,48.416317899627686,0.1562255897516013,0.1931434089811685,tcrvalid,6.0,2,3,tcrvalid,9,1.0
17,0,9.0,45,44,78.04249336041244,76.79268864239963,78.04249336041244,30.90009251589965,0.0,0.0,tcrvalid,6.0,3,3,tcrvalid,9,1.0
18,10,,225,212,81.08108108108108,77.00359318856428,81.07960315600344,48.05156252935497,0.1406140145301148,0.1734271124385779,tcrvalid,6.0,2,3,tcrvalid,10,1.0
19,0,10.0,50,48,78.34713326042805,77.00359318856428,78.34544176236231,32.23203138209733,0.0,0.0,tcrvalid,6.0,3,3,tcrvalid,10,1.0
0,1,,132,60,2.079183266932271,0.0809262948207171,2.073087219074893,79.73484848484848,1.3758326589055594,66.36636636636636,tcrvalid,0.6,2,4,tcrvalid,1,0.0
1,0,1.0,29,3,0.796812749003984,0.0809262948207171,0.796862354479238,95.6896551724138,0.7346074830355476,92.1875,tcrvalid,0.6,3,4,tcrvalid,1,0.0
2,2,,124,51,1.9861776975281735,0.0809414108710541,1.973970982003861,81.94124423963135,1.345040164393798,68.13880126182966,tcrvalid,0.6,2,4,tcrvalid,2,0.0
3,0,2.0,29,3,0.8031878463358446,0.0809414108710541,0.803287875957407,95.19704433497536,0.6974282333893767,86.82170542635659,tcrvalid,0.6,3,4,tcrvalid,2,0.0
4,3,,139,65,2.1663346613545817,0.0809262948207171,2.1419676214196763,79.31654676258992,1.3636363636363635,63.66279069767442,tcrvalid,0.6,2,4,tcrvalid,3,0.0
5,0,3.0,28,2,0.7843625498007968,0.0809262948207171,0.7845579078455791,97.32142857142856,0.7036114570361146,89.68253968253968,tcrvalid,0.6,3,4,tcrvalid,3,0.0
6,4,,140,68,2.19746015936255,0.0809262948207171,2.1913714748179043,77.67857142857143,1.3758326589055594,62.78409090909091,tcrvalid,0.6,2,4,tcrvalid,4,0.0
7,0,4.0,32,6,0.8528386454183267,0.0809262948207171,0.8528917387785594,89.84375,0.7346074830355476,86.13138686131387,tcrvalid,0.6,3,4,tcrvalid,4,0.0
8,5,,141,68,2.19718660525333,0.0809162205900659,2.1789205005291663,78.07328605200946,1.3696071717611904,62.85714285714285,tcrvalid,0.6,2,4,tcrvalid,5,0.0
9,0,5.0,30,3,0.8153865305614341,0.0809162205900659,0.8093133287679761,96.94444444444444,0.7470584573242857,92.3076923076923,tcrvalid,0.6,3,4,tcrvalid,5,0.0
10,6,,143,70,2.2161354581673307,0.0809262948207171,2.2039596563317145,77.7972027972028,1.382144191258872,62.71186440677966,tcrvalid,0.6,2,4,tcrvalid,6,0.0
11,0,6.0,28,2,0.7843625498007968,0.0809262948207171,0.7844602166604407,97.32142857142856,0.7346532187772382,93.65079365079364,tcrvalid,0.6,3,4,tcrvalid,6,0.0
12,7,,148,76,2.2720199190787427,0.0809212573918456,2.2720199190787427,76.29504504504506,1.3694366635543107,60.273972602739725,tcrvalid,0.6,2,4,tcrvalid,7,0.0
13,0,7.0,28,2,0.7780890133831311,0.0809212573918456,0.7780890133831311,97.91666666666669,0.7345160286336757,94.4,tcrvalid,0.6,3,4,tcrvalid,7,0.0
14,8,,133,59,2.097727980080921,0.0809212573918456,2.073345370773924,80.51378446115288,1.3946827719320092,67.26726726726727,tcrvalid,0.6,2,4,tcrvalid,8,0.0
15,0,8.0,30,4,0.8154372860255213,0.0809212573918456,0.8156403710852376,93.61111111111111,0.7346989602141835,90.0763358778626,tcrvalid,0.6,3,4,tcrvalid,8,0.0
16,9,,137,64,2.1417009089777115,0.0809363715602042,2.135607994520889,78.64963503649635,1.3760039848079195,64.43148688046647,tcrvalid,0.6,2,4,tcrvalid,9,0.0
17,0,9.0,29,3,0.7969119661312415,0.0809363715602042,0.7969615839611481,95.6896551724138,0.7346989602141835,92.1875,tcrvalid,0.6,3,4,tcrvalid,9,0.0
18,10,,130,57,2.067119108399228,0.0809414108710541,2.0610211706102115,79.8076923076923,1.3636363636363635,66.16314199395771,tcrvalid,0.6,2,4,tcrvalid,10,0.0
19,0,10.0,31,5,0.8343191582093269,0.0809414108710541,0.8343711083437111,92.74193548387096,0.7347447073474471,88.05970149253731,tcrvalid,0.6,3,4,tcrvalid,10,0.0
0,1,,195,104,3.3117529880478087,0.1245019920318725,3.305733673659964,75.47474747474747,2.010832347631202,60.8286252354049,tcrvalid,0.88,2,4,tcrvalid,1,0.05185185185185185
1,0,1.0,38,7,1.3570717131474104,0.1245019920318725,1.3571561974724522,93.88357256778308,1.195293531718857,88.07339449541284,tcrvalid,0.88,3,4,tcrvalid,1,0.05185185185185185
2,2,,182,90,3.1504887615964137,0.1245252474939293,3.138427050252195,77.43565957851672,1.98019801980198,63.095238095238095,tcrvalid,0.88,2,4,tcrvalid,2,0.05185185185185185
3,0,2.0,39,8,1.3697777224332233,0.1245252474939293,1.3699483155862755,92.13564213564212,1.1582290304502147,84.54545454545455,tcrvalid,0.88,3,4,tcrvalid,2,0.05185185185185185
4,3,,203,110,3.423804780876494,0.1245019920318725,3.399750933997509,74.74623078071353,2.0423412204234124,60.07326007326007,tcrvalid,0.88,2,4,tcrvalid,3,0.05185185185185185
5,0,3.0,41,8,1.4068725099601591,0.1245019920318725,1.4072229140722292,90.81670362158168,1.2328767123287672,87.61061946902655,tcrvalid,0.88,3,4,tcrvalid,3,0.05185185185185185
6,4,,202,110,3.4051294820717133,0.1245019920318725,3.3991159808255,74.37368736873687,2.0793127062192616,61.172161172161175,tcrvalid,0.88,2,4,tcrvalid,4,0.05185185185185185
7,0,4.0,41,10,1.4006474103585658,0.1245019920318725,1.4007346074830356,89.59719142645972,1.2637738903069164,90.22222222222224,tcrvalid,0.88,3,4,tcrvalid,4,0.05185185185185185
8,5,,193,102,3.280219096228059,0.1244864932154861,3.2621552636493805,75.8988852253101,2.073087219074893,63.54961832061068,tcrvalid,0.88,2,4,tcrvalid,5,0.05185185185185185
9,0,5.0,40,7,1.3755757500311216,0.1244864932154861,1.3696071717611904,93.71212121212122,1.2762248645956549,93.1818181818182,tcrvalid,0.88,3,4,tcrvalid,5,0.05185185185185185
10,6,,215,123,3.585657370517928,0.1245019920318725,3.5736520981197857,72.98872445384073,2.0047316647989044,56.09756097560975,tcrvalid,0.88,2,4,tcrvalid,6,0.05185185185185185
11,0,6.0,41,9,1.419322709163347,0.1245019920318725,1.419499439671274,90.06282335550628,1.195367949196862,84.21052631578948,tcrvalid,0.88,3,4,tcrvalid,6,0.05185185185185185
12,7,,217,126,3.610333022097728,0.1244942421413009,3.610333022097728,72.11632453567937,1.9794584500466852,54.82758620689656,tcrvalid,0.88,2,4,tcrvalid,7,0.05185185185185185
13,0,7.0,42,9,1.431683784624961,0.1244942421413009,1.431683784624961,89.26767676767678,1.1951447245564892,83.47826086956522,tcrvalid,0.88,3,4,tcrvalid,7,0.05185185185185185
14,8,,193,100,3.2928727046374107,0.1244942421413009,3.2687877467156468,76.2551028418904,2.0920241578980137,64.0,tcrvalid,0.88,2,4,tcrvalid,8,0.05185185185185185
15,0,8.0,40,8,1.3881107998755058,0.1244942421413009,1.3884565095573127,91.6808712121212,1.2701575244380798,91.4798206278027,tcrvalid,0.88,3,4,tcrvalid,8,0.05185185185185185
16,9,,216,124,3.579877972855186,0.1245174947080064,3.5738746030757738,72.75533108866442,2.0795716331486207,58.18815331010453,tcrvalid,0.88,2,4,tcrvalid,9,0.05185185185185185
17,0,9.0,42,11,1.4132735649358734,0.1245174947080064,1.4133615590560986,88.45598845598845,1.2639312620633834,89.42731277533039,tcrvalid,0.88,3,4,tcrvalid,9,0.05185185185185185
18,10,,193,101,3.287466533839736,0.1245252474939293,3.2814445828144456,75.29439472444653,2.0423412204234124,62.23908918406072,tcrvalid,0.88,2,4,tcrvalid,10,0.05185185185185185
19,0,10.0,41,7,1.3946827719320092,0.1245252474939293,1.3947696139476962,92.23946784922396,1.2640099626400996,90.625,tcrvalid,0.88,3,4,tcrvalid,10,0.05185185185185185
0,1,,243,156,4.544322709163347,0.2552290836653386,4.538380128245035,68.87346276461001,2.502645832036357,55.1440329218107,tcrvalid,1.17,2,4,tcrvalid,1,0.10555555555555554
1,0,1.0,39,9,2.0044820717131477,0.2552290836653386,2.004606860486833,90.67311414872393,1.7618128618564404,87.88819875776397,tcrvalid,1.17,3,4,tcrvalid,1,0.10555555555555554
2,2,,245,157,4.582529107776602,0.2615030197372517,4.570645743819665,68.854713313897,2.5157232704402515,55.0408719346049,tcrvalid,1.17,2,4,tcrvalid,2,0.10555555555555554
3,0,2.0,41,11,2.0422140589004423,0.2615030197372517,2.0424683977831743,88.27816492450638,1.7684787346659194,86.58536585365853,tcrvalid,1.17,3,4,tcrvalid,2,0.10555555555555554
4,3,,268,179,4.91160358565737,0.2614541832669322,4.887920298879203,67.17335939350865,2.552926525529265,52.22929936305732,tcrvalid,1.17,2,4,tcrvalid,3,0.10555555555555554
5,0,3.0,44,12,2.122758964143426,0.2614541832669322,2.1170610211706102,85.28318903318903,1.811955168119552,85.58823529411765,tcrvalid,1.17,3,4,tcrvalid,3,0.10555555555555554
6,4,,260,172,4.805776892430279,0.2552290836653386,4.799850588308535,67.0483114446529,2.5960281392018927,54.08560311284047,tcrvalid,1.17,2,4,tcrvalid,4,0.10555555555555554
7,0,4.0,50,20,2.191235059760956,0.2552290836653386,2.1913714748179043,78.65121951219513,1.855195169021976,84.6590909090909,tcrvalid,1.17,3,4,tcrvalid,4,0.10555555555555554
8,5,,249,162,4.655794846259181,0.2614216357525208,4.63798792255494,68.16026008797094,2.5835771649131543,55.70469798657718,tcrvalid,1.17,2,4,tcrvalid,5,0.10555555555555554
9,0,5.0,45,12,2.116270384663264,0.2614216357525208,2.110440141941107,86.04232804232805,1.873871630455083,88.7905604719764,tcrvalid,1.17,3,4,tcrvalid,5,0.10555555555555554
10,6,,265,177,4.8804780876494025,0.2614541832669322,4.868634043083053,66.94481880802635,2.4343170215415264,50.0,tcrvalid,1.17,2,4,tcrvalid,6,0.10555555555555554
11,0,6.0,43,13,2.116533864541833,0.2614541832669322,2.11679741003611,83.49713916574382,1.6872120532934878,79.70588235294117,tcrvalid,1.17,3,4,tcrvalid,6,0.10555555555555554
12,7,,271,186,4.9486461251167135,0.261437908496732,4.9486461251167135,66.04638903531892,2.5521319638966697,51.57232704402516,tcrvalid,1.17,2,4,tcrvalid,7,0.10555555555555554
13,0,7.0,47,15,2.159975101151572,0.261437908496732,2.159975101151572,81.88449848024315,1.8425147836912543,85.30259365994236,tcrvalid,1.17,3,4,tcrvalid,7,0.10555555555555554
14,8,,254,166,4.705882352941177,0.255213196389667,4.682149305771746,68.31341966400541,2.5776726231243385,55.0531914893617,tcrvalid,1.17,2,4,tcrvalid,8,0.10555555555555554
15,0,8.0,39,9,2.0292561469032058,0.255213196389667,2.023535271776353,89.78483576044552,1.8242948757860653,90.15384615384616,tcrvalid,1.17,3,4,tcrvalid,8,0.10555555555555554
16,9,,281,193,5.061636159880464,0.2552608641514132,5.055725048253533,65.80982553597778,2.596351410248428,51.35467980295567,tcrvalid,1.17,2,4,tcrvalid,9,0.10555555555555554
17,0,9.0,49,19,2.172830282654713,0.2552608641514132,2.172965568769068,79.44001991040318,1.855426187659548,85.38681948424069,tcrvalid,1.17,3,4,tcrvalid,9,0.10555555555555554
18,10,,240,153,4.563850320652512,0.2615030197372517,4.557907845579078,68.43202419856831,2.496886674968867,54.78142076502732,tcrvalid,1.17,2,4,tcrvalid,10,0.10555555555555554
19,0,10.0,43,12,2.110702945022103,0.2615030197372517,2.104607721046077,85.4345536664278,1.7745952677459529,84.31952662721893,tcrvalid,1.17,3,4,tcrvalid,10,0.10555555555555554
0,1,,315,232,5.994770916334661,0.6162848605577689,5.988918632883023,62.52790948029044,2.919753470709083,48.75259875259875,tcrvalid,1.45,2,4,tcrvalid,1,0.15740740740740738
1,0,1.0,45,25,2.633217131474104,0.6162848605577689,2.633381062068106,67.69536636203303,2.141567577662952,81.32387706855792,tcrvalid,1.45,3,4,tcrvalid,1,0.15740740740740738
2,2,,320,236,6.070605815329058,0.622626237469647,6.05890777757021,62.39150164501083,2.9142536895198954,48.09866392600205,tcrvalid,1.45,2,4,tcrvalid,2,0.15740740740740738
3,0,2.0,45,25,2.646161509246,0.622626237469647,2.6464910642007595,68.11734503118811,2.1421010025530856,80.94117647058823,tcrvalid,1.45,3,4,tcrvalid,2,0.15740740740740738
4,3,,336,251,6.268675298804781,0.6225099601593626,6.2453300124533,62.055650037792894,2.851805728518057,45.66301096709871,tcrvalid,1.45,2,4,tcrvalid,3,0.15740740740740738
5,0,3.0,44,22,2.633217131474104,0.6225099601593626,2.627646326276463,69.33405483405484,2.073474470734745,78.90995260663507,tcrvalid,1.45,3,4,tcrvalid,3,0.15740740740740738
6,4,,317,235,6.150398406374502,0.6162848605577689,6.144555811492249,61.491480829020254,2.882400547842869,46.90982776089159,tcrvalid,1.45,2,4,tcrvalid,4,0.15740740740740738
7,0,4.0,58,38,2.925796812749004,0.6162848605577689,2.925978957853452,59.35861073792109,2.116665629085476,72.34042553191489,tcrvalid,1.45,3,4,tcrvalid,4,0.15740740740740738
8,5,,309,226,5.96912734968256,0.6224324660774306,5.9515657100168085,62.636461704422864,2.8574985992653925,48.01255230125523,tcrvalid,1.45,2,4,tcrvalid,5,0.15740740740740738
9,0,5.0,45,22,2.682683928793726,0.6224324660774306,2.67695947207869,68.9925925925926,2.110440141941107,78.83720930232558,tcrvalid,1.45,3,4,tcrvalid,5,0.15740740740740738
10,6,,356,273,6.561254980079681,0.6287350597609562,6.549620221641141,60.92109811523577,2.832773004607147,43.250950570342205,tcrvalid,1.45,2,4,tcrvalid,6,0.15740740740740738
11,0,6.0,45,25,2.689243027888446,0.6287350597609562,2.6833520109575395,66.39802064497638,2.054538662682107,76.56612529002321,tcrvalid,1.45,3,4,tcrvalid,6,0.15740740740740738
12,7,,346,265,6.44880174291939,0.6224712107065048,6.44880174291939,60.78018625561978,2.832244008714597,43.91891891891892,tcrvalid,1.45,2,4,tcrvalid,7,0.15740740740740738
13,0,7.0,49,27,2.751322751322751,0.6224712107065048,2.751322751322751,64.89682539682539,2.085278555866791,75.7918552036199,tcrvalid,1.45,3,4,tcrvalid,7,0.15740740740740738
14,8,,339,255,6.293183940242764,0.6224712107065048,6.269846211319345,61.98607014093739,2.83917564286159,45.283018867924525,tcrvalid,1.45,2,4,tcrvalid,8,0.15740740740740738
15,0,8.0,39,18,2.5583566760037346,0.6224712107065048,2.5527675736255526,72.13532763532764,2.0608928460245317,80.73170731707317,tcrvalid,1.45,3,4,tcrvalid,8,0.15740740740740738
16,9,,352,268,6.518490847964139,0.616361598804632,6.512670443932508,60.62348320871048,2.913890791357948,44.74187380497132,tcrvalid,1.45,2,4,tcrvalid,9,0.15740740740740738
17,0,9.0,59,39,2.870128253019549,0.616361598804632,2.8703069547350726,59.99095066891677,2.135607994520889,74.40347071583514,tcrvalid,1.45,3,4,tcrvalid,9,0.15740740740740738
18,10,,319,236,6.132868439076023,0.622626237469647,6.127023661270236,61.60255690933455,2.8019925280199254,45.73170731707317,tcrvalid,1.45,2,4,tcrvalid,10,0.15740740740740738
19,0,10.0,52,30,2.808044330988108,0.622626237469647,2.8019925280199254,63.4849164245716,2.054794520547945,73.33333333333333,tcrvalid,1.45,3,4,tcrvalid,10,0.15740740740740738
0,1,,433,337,7.993027888446215,0.7719123505976095,7.987300006225487,59.74301038966166,3.324410135093071,41.62120031176929,tcrvalid,1.74,2,4,tcrvalid,1,0.2111111111111111
1,0,1.0,64,41,3.3989043824701195,0.7719123505976095,3.3991159808255,59.66755466755467,2.434165473448297,71.6117216117216,tcrvalid,1.74,3,4,tcrvalid,1,0.2111111111111111
2,2,,426,329,7.888674428740427,0.7845090592117552,7.877202814621085,60.07301514343767,3.3190111463976586,42.134387351778656,tcrvalid,1.74,2,4,tcrvalid,2,0.2111111111111111
3,0,2.0,62,36,3.355955419961397,0.7845090592117552,3.356373373186375,62.75974921136211,2.459679930257177,73.28385899814471,tcrvalid,1.74,3,4,tcrvalid,2,0.2111111111111111
4,3,,423,327,7.887201195219124,0.7719123505976095,7.86425902864259,60.08274645310347,3.2752179327521795,41.646872525732384,tcrvalid,1.74,2,4,tcrvalid,3,0.2111111111111111
5,0,3.0,65,40,3.4300298804780875,0.7719123505976095,3.4246575342465757,61.00002691788872,2.409713574097136,70.36363636363636,tcrvalid,1.74,3,4,tcrvalid,3,0.2111111111111111
6,4,,421,326,7.999252988047809,0.7719123505976095,7.993525493369856,59.081228515662126,3.2746062379381184,40.965732087227416,tcrvalid,1.74,2,4,tcrvalid,4,0.2111111111111111
7,0,4.0,85,61,3.815986055776893,0.7719123505976095,3.8162236194982255,53.21408476580888,2.396812550582083,62.80587275693311,tcrvalid,1.74,3,4,tcrvalid,4,0.2111111111111111
8,5,,425,331,8.004481513755758,0.7718162579360139,7.987300006225487,59.35281383175121,3.224802340783166,40.37412314886984,tcrvalid,1.74,2,4,tcrvalid,5,0.2111111111111111
9,0,5.0,74,47,3.635005601892195,0.7718162579360139,3.6294590051671545,57.76953889857116,2.390587063437714,65.86620926243567,tcrvalid,1.74,3,4,tcrvalid,5,0.2111111111111111
10,6,,458,363,8.372758964143426,0.7719123505976095,8.361349769642635,59.05998492891478,3.337068858174573,39.91064780342517,tcrvalid,1.74,2,4,tcrvalid,6,0.2111111111111111
11,0,6.0,69,45,3.529631474103585,0.7719123505976095,3.523845100236583,57.96337822381115,2.446768771012328,69.43462897526501,tcrvalid,1.74,3,4,tcrvalid,6,0.2111111111111111
12,7,,446,351,8.253968253968255,0.771864301276066,8.253968253968255,58.92808499119338,3.23062558356676,39.14027149321267,tcrvalid,1.74,2,4,tcrvalid,7,0.2111111111111111
13,0,7.0,73,50,3.610333022097728,0.771864301276066,3.610333022097728,55.9167932338664,2.346716464363523,65.0,tcrvalid,1.74,3,4,tcrvalid,7,0.2111111111111111
14,8,,463,366,8.322440087145969,0.771864301276066,8.299607745470395,59.42789631774512,3.2376564348421644,39.00975243810953,tcrvalid,1.74,2,4,tcrvalid,8,0.2111111111111111
15,0,8.0,64,40,3.355119825708061,0.771864301276066,3.3497291575867005,61.17368742368743,2.3473009152605693,70.07434944237919,tcrvalid,1.74,3,4,tcrvalid,8,0.2111111111111111
16,9,,452,354,8.380027393848836,0.7782343419250405,8.374322893966752,58.534297020580205,3.362181682336093,40.14869888475837,tcrvalid,1.74,2,4,tcrvalid,9,0.2111111111111111
17,0,9.0,89,64,3.860042335948201,0.7782343419250405,3.8602826723118113,53.45508149777813,2.484278687503892,64.35483870967742,tcrvalid,1.74,3,4,tcrvalid,9,0.2111111111111111
18,10,,430,333,8.02565220098375,0.7782827968370587,8.019925280199253,59.4907219050752,3.3188044831880448,41.38198757763975,tcrvalid,1.74,2,4,tcrvalid,10,0.2111111111111111
19,0,10.0,72,48,3.5676483407010773,0.7782827968370587,3.5616438356164384,57.375144710865776,2.4346201743462017,68.35664335664336,tcrvalid,1.74,3,4,tcrvalid,10,0.2111111111111111
0,1,,559,444,10.283864541832669,1.8239541832669324,10.278279275353295,57.23410552524942,3.573429620867833,34.76680799515445,tcrvalid,2.02,2,4,tcrvalid,1,0.26296296296296295
1,0,1.0,96,66,4.519422310756972,1.8239541832669324,4.519703666811928,52.01942696473361,2.6209300877793686,57.98898071625344,tcrvalid,2.02,3,4,tcrvalid,1,0.26296296296296295
2,2,,566,449,10.385405640993712,1.8242948757860653,10.37424497166698,57.00102213028433,3.6303630363036303,34.993997599039616,tcrvalid,2.02,2,4,tcrvalid,2,0.26296296296296295
3,0,2.0,106,71,4.65724425627296,1.8242948757860653,4.657824272993337,52.47715590321634,2.7212155177781927,58.42245989304813,tcrvalid,2.02,3,4,tcrvalid,2,0.26296296296296295
4,3,,528,413,9.92280876494024,1.830179282868526,9.900373599003736,57.49543170002664,3.5865504358655045,36.22641509433962,tcrvalid,2.02,2,4,tcrvalid,3,0.26296296296296295
5,0,3.0,103,71,4.631474103585657,1.830179282868526,4.620174346201743,52.01541687003949,2.6650062266500623,57.681940700808624,tcrvalid,2.02,3,4,tcrvalid,3,0.26296296296296295
6,4,,545,432,10.433266932270916,1.811503984063745,10.427690966818153,56.12057155304105,3.567204133723464,34.208955223880594,tcrvalid,2.02,2,4,tcrvalid,4,0.26296296296296295
7,0,4.0,128,96,5.241533864541832,1.811503984063745,5.241860175558737,46.763371065682605,2.639606549212476,50.3562945368171,tcrvalid,2.02,3,4,tcrvalid,4,0.26296296296296295
8,5,,561,447,10.45064110544006,1.823727125606872,10.433916453962524,56.63546569886115,3.5174002365685118,33.711217183770884,tcrvalid,2.02,2,4,tcrvalid,5,0.26296296296296295
9,0,5.0,113,78,4.873646209386282,1.823727125606872,4.868330946896594,51.08403767310711,2.633381062068106,54.0920716112532,tcrvalid,2.02,3,4,tcrvalid,5,0.26296296296296295
10,6,,589,475,10.738296812749004,1.842629482071713,10.72718216909476,56.573309247333015,3.65458846967999,34.06848520023215,tcrvalid,2.02,2,4,tcrvalid,6,0.26296296296296295
11,0,6.0,108,78,4.749750996015936,1.842629482071713,4.744116548375047,50.20073283962173,2.7020296351637403,56.95538057742783,tcrvalid,2.02,3,4,tcrvalid,6,0.26296296296296295
12,7,,562,448,10.34547152194211,1.817615935262994,10.34547152194211,57.06946600337377,3.5729847494553377,34.5367027677497,tcrvalid,2.02,2,4,tcrvalid,7,0.26296296296296295
13,0,7.0,102,71,4.618736383442266,1.817615935262994,4.618736383442266,52.186665626431925,2.6392779333955803,57.142857142857146,tcrvalid,2.02,3,4,tcrvalid,7,0.26296296296296295
14,8,,611,497,11.042639277933397,1.817615935262994,11.020484403212752,56.02574186363668,3.486706929830023,31.638418079096045,tcrvalid,2.02,2,4,tcrvalid,8,0.26296296296296295
15,0,8.0,118,86,4.905073140367258,1.817615935262994,4.893842226511425,48.99769727696612,2.5527675736255526,52.162849872773535,tcrvalid,2.02,3,4,tcrvalid,8,0.26296296296296295
