,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,c-CSI,c-precision,method,epsilon,chains,minsize,flu_included,feature,sources,mean_features
764,23.0,10.0,67.04462326261887,60.863204096561816,67.04462326261887,56.3680439427722,0.731528895391368,1.0911074740861977,physico,5.52,TRB,3,True,CDR3,regnonly,False
765,12.0,7.0,77.90782735918069,75.78639356254573,77.90782735918069,53.56065624447978,0.0,0.0,physico,6.08,TRB,3,True,CDR3,regnonly,False
766,6.0,4.0,86.97878566203364,86.39356254572056,86.97878566203364,52.7754257220811,0.0,0.0,physico,6.64,TRB,3,True,CDR3,regnonly,False
767,3.0,3.0,93.12362838332116,92.90416971470373,93.12362838332116,55.2580927384077,0.1097293343087052,0.1178318931657502,physico,7.2,TRB,3,True,CDR3,regnonly,False
768,1.0,1.0,96.26920263350402,96.26920263350402,96.26920263350402,31.99088145896657,0.0,0.0,physico,7.76,TRB,3,True,CDR3,regnonly,False
769,1.0,1.0,98.31748354059984,98.31748354059984,98.31748354059984,31.77083333333333,0.0,0.0,physico,8.32,TRB,3,True,CDR3,regnonly,False
770,1.0,1.0,99.15874177029993,99.15874177029993,99.15874177029993,31.759498340095902,0.0,0.0,physico,8.88,TRB,3,True,CDR3,regnonly,False
771,1.0,1.0,99.70738844184343,99.70738844184343,99.70738844184343,31.76815847395451,0.0,0.0,physico,9.44,TRB,3,True,CDR3,regnonly,False
772,1.0,1.0,99.85369422092172,99.85369422092172,99.85369422092172,31.7948717948718,0.0,0.0,physico,10.0,TRB,3,True,CDR3,regnonly,False
773,26.0,6.0,13.34968465311843,4.7302032235459,13.34968465311843,96.5003320266478,12.824106517168886,96.06299212598424,physico,3.0,TRB,3,True,CDR23,regnonly,False
774,38.0,8.0,17.624386825508058,10.2312543798178,17.624386825508058,91.78610052528582,16.25788367203924,92.2465208747515,physico,3.8,TRB,3,True,CDR23,regnonly,False
775,59.0,11.0,23.58093903293623,12.088297126839525,23.58093903293623,87.53486479729806,20.602662929222145,87.36998514115899,physico,4.6,TRB,3,True,CDR23,regnonly,False
776,83.0,13.0,33.74211632796076,16.993693062368607,33.74211632796076,72.72175872869083,21.96916608269096,65.10903426791278,physico,5.4,TRB,3,True,CDR23,regnonly,False
777,94.0,12.0,50.03503854239664,19.37631394533988,50.03503854239664,62.78872373518824,22.17939733707077,44.32773109243698,physico,6.2,TRB,3,True,CDR23,regnonly,False
778,35.0,10.0,69.93693062368605,59.25017519271199,69.93693062368605,67.62477533230256,1.401541695865452,2.004008016032064,physico,7.0,TRB,3,True,CDR23,regnonly,False
779,8.0,5.0,86.01962158374212,76.83952347582341,86.01962158374212,60.87984421124631,0.1051156271899089,0.1221995926680244,physico,7.8,TRB,3,True,CDR23,regnonly,False
780,5.0,2.0,94.604064470918,93.20252277505256,94.604064470918,58.241490823833786,0.1051156271899089,0.1111111111111111,physico,8.6,TRB,3,True,CDR23,regnonly,False
781,1.0,1.0,98.38822704975472,98.38822704975472,98.38822704975472,31.65954415954416,0.0,0.0,physico,9.4,TRB,3,True,CDR23,regnonly,False
782,1.0,1.0,99.71969166082692,99.71969166082692,99.71969166082692,31.58819395643008,0.0,0.0,physico,10.2,TRB,3,True,CDR23,regnonly,False
783,1.0,1.0,99.8948843728101,99.8948843728101,99.8948843728101,31.602946334619432,0.0,0.0,physico,11.0,TRB,3,True,CDR23,regnonly,False
784,1.0,1.0,100.0,100.0,100.0,31.639803784162577,0.0,0.0,physico,11.8,TRB,3,True,CDR23,regnonly,False
785,1.0,1.0,100.0,100.0,100.0,31.639803784162577,0.0,0.0,physico,12.6,TRB,3,True,CDR23,regnonly,False
786,1.0,1.0,100.0,100.0,100.0,31.639803784162577,0.0,0.0,physico,13.4,TRB,3,True,CDR23,regnonly,False
787,1.0,1.0,100.0,100.0,100.0,31.639803784162577,0.0,0.0,physico,14.2,TRB,3,True,CDR23,regnonly,False
788,1.0,1.0,100.0,100.0,100.0,31.639803784162577,0.0,0.0,physico,15.0,TRB,3,True,CDR23,regnonly,False
789,25.0,6.0,13.094824591872175,4.6891281695033,13.094824591872175,95.96034530771372,12.608544633553317,96.28647214854112,physico,3.0,TRB,3,True,CDR123,regnonly,False
790,39.0,7.0,17.436609934004863,10.142410559221952,17.436609934004863,93.32149965711608,16.290378603681834,93.42629482071712,physico,3.8,TRB,3,True,CDR123,regnonly,False
791,58.0,10.0,23.27196943383119,11.98332754428621,23.27196943383119,89.76247740874572,20.458492532129213,87.91044776119404,physico,4.6,TRB,3,True,CDR123,regnonly,False
792,89.0,13.0,33.20597429663078,16.84612712747482,33.20597429663078,73.98721992626896,22.50781521361584,67.78242677824268,physico,5.4,TRB,3,True,CDR123,regnonly,False
793,102.0,12.0,46.68287599861063,19.208058353595,46.68287599861063,64.34450961828774,22.26467523445641,47.69345238095238,physico,6.2,TRB,3,True,CDR123,regnonly,False
794,64.0,12.0,66.48141715873567,20.42375824939215,66.48141715873567,59.15570935859627,22.57728377908996,33.960292580982234,physico,7.0,TRB,3,True,CDR123,regnonly,False
795,24.0,8.0,82.70232719694339,21.292115317818688,82.70232719694339,49.9481063211862,0.2431399791594303,0.2939941201175976,physico,7.8,TRB,3,True,CDR123,regnonly,False
796,7.0,4.0,93.43522056269538,82.38971865230982,93.43522056269538,43.17596122373343,0.1042028482111844,0.1115241635687732,physico,8.6,TRB,3,True,CDR123,regnonly,False
797,5.0,3.0,97.70753733935396,86.97464397360194,97.70753733935396,35.660112218932305,0.0,0.0,physico,9.4,TRB,3,True,CDR123,regnonly,False
798,2.0,2.0,99.5484543244182,98.3674887113581,99.5484543244182,27.51329345297441,0.0,0.0,physico,10.2,TRB,3,True,CDR123,regnonly,False
799,2.0,2.0,99.8957971517888,98.68009725599168,99.8957971517888,27.18006738070096,0.0,0.0,physico,11.0,TRB,3,True,CDR123,regnonly,False
800,1.0,1.0,100.0,100.0,100.0,31.36505731156652,0.0,0.0,physico,11.8,TRB,3,True,CDR123,regnonly,False
801,1.0,1.0,100.0,100.0,100.0,31.36505731156652,0.0,0.0,physico,12.6,TRB,3,True,CDR123,regnonly,False
802,1.0,1.0,100.0,100.0,100.0,31.36505731156652,0.0,0.0,physico,13.4,TRB,3,True,CDR123,regnonly,False
803,1.0,1.0,100.0,100.0,100.0,31.36505731156652,0.0,0.0,physico,14.2,TRB,3,True,CDR123,regnonly,False
804,1.0,1.0,100.0,100.0,100.0,31.36505731156652,0.0,0.0,physico,15.0,TRB,3,True,CDR123,regnonly,False
805,7.0,3.0,0.8641005498821681,0.1571091908876669,0.8641005498821681,95.23809523809526,0.746268656716418,86.36363636363636,physico,1.6,TRA,3,True,CDR3,regnonly,False
806,47.0,8.0,11.626080125687352,1.296150824823252,11.626080125687352,92.26679349019774,9.819324430479185,84.45945945945945,physico,2.16,TRA,3,True,CDR3,regnonly,False
807,64.0,9.0,19.16732128829537,1.8460329929300865,19.16732128829537,84.63143351332079,13.58994501178319,70.90163934426229,physico,2.72,TRA,3,True,CDR3,regnonly,False
808,89.0,10.0,28.82953652788688,3.4564021995286724,28.82953652788688,73.3309621834527,15.907305577376276,55.177111716621255,physico,3.28,TRA,3,True,CDR3,regnonly,False
809,108.0,12.0,38.884524744697565,5.459544383346426,38.884524744697565,62.54242388434223,15.278868813825609,39.292929292929294,physico,3.84,TRA,3,True,CDR3,regnonly,False
810,110.0,12.0,50.11783189316575,8.012568735271014,50.11783189316575,55.22972282415873,9.03377847604085,18.025078369905955,physico,4.4,TRA,3,True,CDR3,regnonly,False
811,117.0,12.0,64.57187745483111,21.52395915161037,64.57187745483111,53.07893718547263,8.99450117831893,13.929440389294404,physico,4.96,TRA,3,True,CDR3,regnonly,False
812,69.0,12.0,75.3731343283582,45.12961508248232,75.3731343283582,54.39198369786218,1.453260015710919,1.9280875455966648,physico,5.52,TRA,3,True,CDR3,regnonly,False
813,38.0,6.0,84.24980361351139,73.56637863315004,84.24980361351139,55.640683777314784,0.746268656716418,0.8857808857808858,physico,6.08,TRA,3,True,CDR3,regnonly,False
814,20.0,4.0,89.39512961508248,83.54281225451689,89.39512961508248,61.77432353614462,0.6284367635506677,0.70298769771529,physico,6.64,TRA,3,True,CDR3,regnonly,False
815,12.0,3.0,93.28358208955224,88.60958366064415,93.28358208955224,66.23317609801741,0.2749410840534171,0.2947368421052631,physico,7.2,TRA,3,True,CDR3,regnonly,False
816,9.0,2.0,96.5043205027494,92.18381775333856,96.5043205027494,65.64615392099526,0.2749410840534171,0.2849002849002849,physico,7.76,TRA,3,True,CDR3,regnonly,False
817,3.0,1.0,98.114689709348,97.72191673212885,98.114689709348,62.797938039095605,0.0,0.0,physico,8.32,TRA,3,True,CDR3,regnonly,False
818,2.0,1.0,99.01806755695208,98.70384917517674,99.01806755695208,61.77626343016316,0.0,0.0,physico,8.88,TRA,3,True,CDR3,regnonly,False
819,2.0,1.0,99.60722702278083,99.2930086410055,99.60722702278083,61.80775316455696,0.0,0.0,physico,9.44,TRA,3,True,CDR3,regnonly,False
820,1.0,1.0,99.84289080911232,99.84289080911232,99.84289080911232,36.30999213217939,0.0,0.0,physico,10.0,TRA,3,True,CDR3,regnonly,False
821,70.0,8.0,16.068122917437986,1.4439096630877453,16.068122917437986,94.684692227895,13.846723435764533,86.17511520737327,physico,3.0,TRA,3,True,CDR23,regnonly,False
822,89.0,9.0,23.84302110329508,2.110329507589781,23.84302110329508,89.99994958788959,16.549426138467233,69.40993788819875,physico,3.8,TRA,3,True,CDR23,regnonly,False
823,87.0,10.0,30.433172898926323,3.517215845982969,30.433172898926323,86.36568963625831,17.475009255831175,57.420924574209245,physico,4.6,TRA,3,True,CDR23,regnonly,False
824,102.0,11.0,39.54091077378749,9.29285449833395,39.54091077378749,78.60924846280258,17.734172528693076,44.8501872659176,physico,5.4,TRA,3,True,CDR23,regnonly,False
825,118.0,12.0,52.980377637911886,12.51388374676046,52.980377637911886,68.88428819635467,14.402073306182896,27.18378756114605,physico,6.2,TRA,3,True,CDR23,regnonly,False
826,58.0,11.0,68.53017400962607,48.31543872639763,68.53017400962607,63.85623149188682,5.701592002961866,8.319827120475418,physico,7.0,TRA,3,True,CDR23,regnonly,False
827,32.0,9.0,84.8204368752314,72.3435764531655,84.8204368752314,66.0283471288484,3.035912624953721,3.579223046704496,physico,7.8,TRA,3,True,CDR23,regnonly,False
828,7.0,2.0,93.00259163272862,82.67308404294705,93.00259163272862,78.11411949342984,0.6293965198074787,0.6767515923566879,physico,8.6,TRA,3,True,CDR23,regnonly,False
829,2.0,1.0,97.88967049241022,97.66753054424288,97.88967049241022,68.46095526914328,0.2221399481673454,0.226928895612708,physico,9.4,TRA,3,True,CDR23,regnonly,False
830,1.0,1.0,99.4816734542762,99.4816734542762,99.4816734542762,37.51395608485299,0.0,0.0,physico,10.2,TRA,3,True,CDR23,regnonly,False
831,1.0,1.0,99.92595335061088,99.92595335061088,99.92595335061088,37.458317895516856,0.0,0.0,physico,11.0,TRA,3,True,CDR23,regnonly,False
832,1.0,1.0,100.0,100.0,100.0,37.430581266197706,0.0,0.0,physico,11.8,TRA,3,True,CDR23,regnonly,False
833,1.0,1.0,100.0,100.0,100.0,37.430581266197706,0.0,0.0,physico,12.6,TRA,3,True,CDR23,regnonly,False
834,1.0,1.0,100.0,100.0,100.0,37.430581266197706,0.0,0.0,physico,13.4,TRA,3,True,CDR23,regnonly,False
835,1.0,1.0,100.0,100.0,100.0,37.430581266197706,0.0,0.0,physico,14.2,TRA,3,True,CDR23,regnonly,False
836,1.0,1.0,100.0,100.0,100.0,37.430581266197706,0.0,0.0,physico,15.0,TRA,3,True,CDR23,regnonly,False
837,70.0,8.0,15.920029618659756,1.4439096630877453,15.920029618659756,94.72132226452504,13.6986301369863,86.04651162790698,physico,3.0,TRA,3,True,CDR123,regnonly,False
838,91.0,9.0,23.84302110329508,2.073306182895224,23.84302110329508,90.23971746137067,16.58644946316179,69.56521739130434,physico,3.8,TRA,3,True,CDR123,regnonly,False
839,94.0,10.0,29.72972972972973,3.4431691965938542,29.72972972972973,87.65731084401818,17.030729359496483,57.28518057285181,physico,4.6,TRA,3,True,CDR123,regnonly,False
840,112.0,11.0,38.02295446131063,9.107737874861163,38.02295446131063,81.8634528428108,17.400962606442057,45.76436222005842,physico,5.4,TRA,3,True,CDR123,regnonly,False
841,128.0,12.0,49.27804516845613,11.366160681229177,49.27804516845613,70.94069186983633,14.661236579044798,29.75206611570248,physico,6.2,TRA,3,True,CDR123,regnonly,False
842,87.0,11.0,64.60570159200296,15.660866345797851,64.60570159200296,62.86284396830678,6.849315068493151,10.601719197707736,physico,7.0,TRA,3,True,CDR123,regnonly,False
843,62.0,11.0,80.78489448352462,16.91965938541281,80.78489448352462,58.857979229100245,3.4431691965938542,4.262144821264895,physico,7.8,TRA,3,True,CDR123,regnonly,False
844,33.0,5.0,90.89226212513884,21.73269159570529,90.89226212513884,51.23737087144457,1.0736764161421697,1.1812627291242364,physico,8.6,TRA,3,True,CDR123,regnonly,False
845,12.0,3.0,97.2232506479082,66.90114772306553,97.2232506479082,43.504993961168566,0.2221399481673454,0.2284843869002285,physico,9.4,TRA,3,True,CDR123,regnonly,False
846,3.0,2.0,99.07441688263606,92.11403184005924,99.07441688263606,31.344470552669907,0.0,0.0,physico,10.2,TRA,3,True,CDR123,regnonly,False
847,2.0,2.0,99.8148833765272,93.96519807478712,99.8148833765272,31.608911631804173,0.0,0.0,physico,11.0,TRA,3,True,CDR123,regnonly,False
848,1.0,1.0,100.0,100.0,100.0,37.467604590892265,0.0,0.0,physico,11.8,TRA,3,True,CDR123,regnonly,False
849,1.0,1.0,100.0,100.0,100.0,37.467604590892265,0.0,0.0,physico,12.6,TRA,3,True,CDR123,regnonly,False
850,1.0,1.0,100.0,100.0,100.0,37.467604590892265,0.0,0.0,physico,13.4,TRA,3,True,CDR123,regnonly,False
851,1.0,1.0,100.0,100.0,100.0,37.467604590892265,0.0,0.0,physico,14.2,TRA,3,True,CDR123,regnonly,False
852,1.0,1.0,100.0,100.0,100.0,37.467604590892265,0.0,0.0,physico,15.0,TRA,3,True,CDR123,regnonly,False
853,5.0,1.0,0.4388229220443985,0.129065565307176,0.4388229220443985,100.0,0.4388229220443985,100.0,physico,1.6,TR,3,True,CDR3,regnonly,False
854,36.0,3.0,6.169334021683015,1.3164687661331955,6.169334021683015,99.30555555555556,6.066081569437274,98.326359832636,physico,2.16,TR,3,True,CDR3,regnonly,False
855,42.0,4.0,9.21528136293237,1.600413009808983,9.21528136293237,99.4047619047619,9.112028910686629,98.8795518207283,physico,2.72,TR,3,True,CDR3,regnonly,False
856,48.0,6.0,12.416107382550337,1.8069179143004648,12.416107382550337,98.7847222222222,12.235415591120288,98.54469854469856,physico,3.28,TR,3,True,CDR3,regnonly,False
857,54.0,6.0,16.00413009808983,2.065049044914817,16.00413009808983,99.21436588103256,15.926690758905524,99.51612903225806,physico,3.84,TR,3,True,CDR3,regnonly,False
858,51.0,7.0,18.946824987093443,4.491481672689726,18.946824987093443,98.56124267888973,18.53381517811048,97.82016348773844,physico,4.4,TR,3,True,CDR3,regnonly,False
859,47.0,7.0,21.24419204956118,5.807950438822922,21.24419204956118,98.35879250772868,20.779556014455345,97.81287970838396,physico,4.96,TR,3,True,CDR3,regnonly,False
860,47.0,7.0,23.464119772844604,6.892101187403201,23.464119772844604,97.83644645346772,23.128549303045947,98.56985698569856,physico,5.52,TR,3,True,CDR3,regnonly,False
861,57.0,7.0,25.632421270005164,7.305110996386164,25.632421270005164,95.95645020130146,24.470831182240577,95.46827794561932,physico,6.08,TR,3,True,CDR3,regnonly,False
862,70.0,10.0,28.729994837377387,7.511615900877646,28.729994837377387,93.81500451200228,27.31027361899845,95.05840071877807,physico,6.64,TR,3,True,CDR3,regnonly,False
863,81.0,10.0,33.531233866804335,7.924625709860609,33.531233866804335,92.35360207302256,26.587506453278262,79.29176289453426,physico,7.2,TR,3,True,CDR3,regnonly,False
864,77.0,11.0,39.132679401135775,7.97625193598348,39.132679401135775,86.44771316516571,24.93546721734641,63.72031662269129,physico,7.76,TR,3,True,CDR3,regnonly,False
865,69.0,11.0,46.90242643262778,8.415074858027879,46.90242643262778,81.13166097034932,23.773877129581827,50.68794716565768,physico,8.32,TR,3,True,CDR3,regnonly,False
866,73.0,11.0,57.79556014455344,26.819824470831183,57.79556014455344,80.74761261451866,17.83686112545173,30.86199196069673,physico,8.88,TR,3,True,CDR3,regnonly,False
867,47.0,10.0,67.99173980382034,47.41868869385648,67.99173980382034,83.60729837475925,7.485802787816211,11.009870918754746,physico,9.44,TR,3,True,CDR3,regnonly,False
868,30.0,7.0,77.98141455859577,70.65049044914817,77.98141455859577,80.98670334390125,5.317501290655653,6.818934127772261,physico,10.0,TR,3,True,CDR3,regnonly,False
869,45.0,5.0,9.047619047619047,1.1528822055137844,9.047619047619047,99.44444444444444,8.947368421052632,98.89196675900276,physico,3.0,TR,3,True,CDR23,regnonly,False
870,57.0,6.0,13.233082706766917,1.9799498746867168,13.233082706766917,99.25571504518874,13.157894736842104,99.4318181818182,physico,3.8,TR,3,True,CDR23,regnonly,False
871,68.0,7.0,16.917293233082706,2.255639097744361,16.917293233082706,98.89817290552584,16.516290726817044,97.62962962962963,physico,4.6,TR,3,True,CDR23,regnonly,False
872,63.0,7.0,19.22305764411028,4.2105263157894735,19.22305764411028,98.86243386243387,18.771929824561404,97.65319426336376,physico,5.4,TR,3,True,CDR23,regnonly,False
873,74.0,7.0,21.97994987468672,4.31077694235589,21.97994987468672,98.60599235599236,21.403508771929825,97.37742303306727,physico,6.2,TR,3,True,CDR23,regnonly,False
874,80.0,9.0,24.862155388471177,4.486215538847118,24.862155388471177,98.66887626262626,24.285714285714285,97.68145161290325,physico,7.0,TR,3,True,CDR23,regnonly,False
875,80.0,10.0,27.19298245614035,6.090225563909774,27.19298245614035,97.66173985998428,26.56641604010025,97.6958525345622,physico,7.8,TR,3,True,CDR23,regnonly,False
876,101.0,11.0,31.72932330827068,6.441102756892231,31.72932330827068,95.88262373148068,30.025062656641605,94.62875197472354,physico,8.6,TR,3,True,CDR23,regnonly,False
877,110.0,11.0,36.96741854636591,6.892230576441103,36.96741854636591,93.48309089743027,31.2531328320802,84.54237288135593,physico,9.4,TR,3,True,CDR23,regnonly,False
878,117.0,11.0,44.235588972431074,7.393483709273183,44.235588972431074,89.85290753770744,31.152882205513784,70.42492917847025,physico,10.2,TR,3,True,CDR23,regnonly,False
879,116.0,11.0,53.95989974937344,8.446115288220552,53.95989974937344,90.04408732275856,27.56892230576441,51.09150023223409,physico,11.0,TR,3,True,CDR23,regnonly,False
880,81.0,10.0,63.08270676691729,24.06015037593985,63.08270676691729,88.51067632295414,17.969924812030076,28.486293206197853,physico,11.8,TR,3,True,CDR23,regnonly,False
881,60.0,11.0,74.43609022556392,54.661654135338345,74.43609022556392,78.53569977913831,7.017543859649122,9.427609427609427,physico,12.6,TR,3,True,CDR23,regnonly,False
882,28.0,10.0,85.06265664160401,77.99498746867168,85.06265664160401,73.66587151087573,4.93734335839599,5.804360636417207,physico,13.4,TR,3,True,CDR23,regnonly,False
883,9.0,6.0,93.63408521303258,92.80701754385964,93.63408521303258,80.40577709764855,0.5513784461152882,0.588865096359743,physico,14.2,TR,3,True,CDR23,regnonly,False
884,2.0,1.0,97.4185463659148,97.29323308270676,97.4185463659148,69.74497681607419,0.12531328320802,0.1286339078981219,physico,15.0,TR,3,True,CDR23,regnonly,False
885,45.0,5.0,8.950386437297432,1.1468461730241837,8.950386437297432,99.44444444444444,8.850660683121417,98.8857938718663,physico,3.0,TR,3,True,CDR123,regnonly,False
886,57.0,6.0,13.138868112690105,2.019446522064323,13.138868112690105,99.22027290448342,12.839690850162054,97.72296015180264,physico,3.8,TR,3,True,CDR123,regnonly,False
887,66.0,7.0,16.604338070306657,2.243829468960359,16.604338070306657,98.8647842056933,16.205435053602592,97.5975975975976,physico,4.6,TR,3,True,CDR123,regnonly,False
888,67.0,7.0,18.798304662179007,2.368486661680379,18.798304662179007,98.93034825870647,18.34953876838693,97.61273209549071,physico,5.4,TR,3,True,CDR123,regnonly,False
889,75.0,7.0,21.042134131139367,4.163550236848666,21.042134131139367,99.06902356902356,20.543505360259285,97.6303317535545,physico,6.2,TR,3,True,CDR123,regnonly,False
890,87.0,9.0,24.3580154574919,4.462727499376714,24.3580154574919,98.431150586323,23.7097980553478,97.33879222108496,physico,7.0,TR,3,True,CDR123,regnonly,False
891,89.0,10.0,26.676639242084267,4.487658937920718,26.676639242084267,97.5567969747282,25.978558962852155,97.38317757009344,physico,7.8,TR,3,True,CDR123,regnonly,False
892,105.0,11.0,29.84293193717277,4.736973323360758,29.84293193717277,96.16041872273254,28.19745699326851,94.48621553884712,physico,8.6,TR,3,True,CDR123,regnonly,False
893,127.0,11.0,33.657442034405385,4.761904761904762,33.657442034405385,95.1032654546046,30.49114933931688,90.5925925925926,physico,9.4,TR,3,True,CDR123,regnonly,False
894,143.0,11.0,38.91797556719023,5.958613812016953,38.91797556719023,93.31278389187749,33.657442034405385,86.48302370275465,physico,10.2,TR,3,True,CDR123,regnonly,False
895,144.0,11.0,45.774121166791325,6.108202443280978,45.774121166791325,89.93083300424708,33.657442034405385,73.52941176470588,physico,11.0,TR,3,True,CDR123,regnonly,False
896,127.0,11.0,52.206432311144354,6.507105459985041,52.206432311144354,87.2210733163313,29.668411867364743,56.82903533906399,physico,11.8,TR,3,True,CDR123,regnonly,False
897,109.0,12.0,60.70805285464972,10.99476439790576,60.70805285464972,86.62919848052213,22.33856893542757,36.79671457905544,physico,12.6,TR,3,True,CDR123,regnonly,False
898,93.0,12.0,70.55597107953129,28.04786836200449,70.55597107953129,81.57166108429995,12.789827973074049,18.12720848056537,physico,13.4,TR,3,True,CDR123,regnonly,False
899,59.0,11.0,80.32909498878085,66.96584392919472,80.32909498878085,75.86041889512958,7.703814510097232,9.590316573556796,physico,14.2,TR,3,True,CDR123,regnonly,False
900,19.0,9.0,88.58140114684618,82.42333582647719,88.58140114684618,74.84233117579187,4.512590376464722,5.094286518435125,physico,15.0,TR,3,True,CDR123,regnonly,False
901,7.0,2.0,0.7609823590453131,0.1383604289173296,0.7609823590453131,100.0,0.7609823590453131,100.0,physico,1.6,TRB,3,True,CDR3,both,False
902,36.0,11.0,10.134901418194396,2.0408163265306123,10.134901418194396,88.46734892787524,9.20096852300242,90.78498293515358,physico,2.16,TRB,3,True,CDR3,both,False
903,42.0,12.0,14.700795572466276,3.908682116914562,14.700795572466276,80.1830535039664,10.861293670010378,73.88235294117646,physico,2.72,TRB,3,True,CDR3,both,False
904,67.0,16.0,21.44586648218609,9.685230024213077,21.44586648218609,74.27740863787375,13.62850224835697,63.54838709677419,physico,3.28,TRB,3,True,CDR3,both,False
905,70.0,12.0,30.26634382566586,13.801452784503631,30.26634382566586,65.81436637714835,2.87097890003459,9.485714285714286,physico,3.84,TRB,3,True,CDR3,both,False
906,67.0,11.0,41.43894846074023,19.37046004842615,41.43894846074023,65.56667360110089,3.113109650639917,7.512520868113523,physico,4.4,TRB,3,True,CDR3,both,False
907,49.0,12.0,54.44482877896922,37.979937737806985,54.44482877896922,58.79935047530221,2.3867173988239365,4.383735705209657,physico,4.96,TRB,3,True,CDR3,both,False
908,26.0,9.0,67.51988931165687,61.29367001037704,67.51988931165687,51.88772375329794,0.4842615012106537,0.7172131147540983,physico,5.52,TRB,3,True,CDR3,both,False
909,10.0,6.0,78.06987201660326,76.2020062262193,78.06987201660326,47.765943690231424,0.0,0.0,physico,6.08,TRB,3,True,CDR3,both,False
910,8.0,4.0,87.305430646835,86.54444828778969,87.305430646835,47.71183053557155,0.0,0.0,physico,6.64,TRB,3,True,CDR3,both,False
911,3.0,3.0,93.11656866136283,92.90902801798686,93.11656866136283,54.67030694134194,0.1037703216879972,0.1114413075780089,physico,7.2,TRB,3,True,CDR3,both,False
912,1.0,1.0,96.1604980975441,96.1604980975441,96.1604980975441,30.287769784172664,0.0,0.0,physico,7.76,TRB,3,True,CDR3,both,False
913,1.0,1.0,98.40885506745072,98.40885506745072,98.40885506745072,30.052724077328648,0.0,0.0,physico,8.32,TRB,3,True,CDR3,both,False
914,1.0,1.0,99.1352473192667,99.1352473192667,99.1352473192667,30.04187020237265,0.0,0.0,physico,8.88,TRB,3,True,CDR3,both,False
915,1.0,1.0,99.72327914216534,99.72327914216534,99.72327914216534,30.038154699965315,0.0,0.0,physico,9.44,TRB,3,True,CDR3,both,False
916,1.0,1.0,99.86163957108268,99.86163957108268,99.86163957108268,30.065812261863528,0.0,0.0,physico,10.0,TRB,3,True,CDR3,both,False
917,28.0,8.0,12.915006640106242,4.51527224435591,12.915006640106242,96.72424232851036,12.416998671978751,96.1439588688946,physico,3.0,TRB,3,True,CDR23,both,False
918,39.0,9.0,16.932270916334662,9.727755644090305,16.932270916334662,91.47517158609308,15.471447543160693,91.37254901960785,physico,3.8,TRB,3,True,CDR23,both,False
919,62.0,13.0,22.87516600265604,11.52058432934927,22.87516600265604,86.32769885107558,19.621513944223107,85.77648766328012,physico,4.6,TRB,3,True,CDR23,both,False
920,88.0,16.0,33.134130146082335,16.201859229747676,33.134130146082335,71.58791102298927,21.08233731739708,63.62725450901804,physico,5.4,TRB,3,True,CDR23,both,False
921,96.0,15.0,49.933598937583,18.52589641434263,49.933598937583,61.14670320140686,21.38114209827357,42.819148936170215,physico,6.2,TRB,3,True,CDR23,both,False
922,32.0,11.0,70.2855245683931,59.52855245683931,70.2855245683931,66.79990152588786,1.2284196547144757,1.747756258856873,physico,7.0,TRB,3,True,CDR23,both,False
923,11.0,6.0,86.71978751660026,76.92563081009295,86.71978751660026,60.266804522073336,0.099601593625498,0.114854517611026,physico,7.8,TRB,3,True,CDR23,both,False
924,5.0,2.0,94.8207171314741,93.35989375830012,94.8207171314741,54.12029676735559,0.099601593625498,0.1050420168067226,physico,8.6,TRB,3,True,CDR23,both,False
925,1.0,1.0,98.53917662682603,98.53917662682603,98.53917662682603,29.98652291105121,0.0,0.0,physico,9.4,TRB,3,True,CDR23,both,False
926,1.0,1.0,99.734395750332,99.734395750332,99.734395750332,29.92676431424767,0.0,0.0,physico,10.2,TRB,3,True,CDR23,both,False
927,1.0,1.0,99.9003984063745,99.9003984063745,99.9003984063745,29.94350282485876,0.0,0.0,physico,11.0,TRB,3,True,CDR23,both,False
928,1.0,1.0,100.0,100.0,100.0,29.9800796812749,0.0,0.0,physico,11.8,TRB,3,True,CDR23,both,False
929,1.0,1.0,100.0,100.0,100.0,29.9800796812749,0.0,0.0,physico,12.6,TRB,3,True,CDR23,both,False
930,1.0,1.0,100.0,100.0,100.0,29.9800796812749,0.0,0.0,physico,13.4,TRB,3,True,CDR23,both,False
931,1.0,1.0,100.0,100.0,100.0,29.9800796812749,0.0,0.0,physico,14.2,TRB,3,True,CDR23,both,False
932,1.0,1.0,100.0,100.0,100.0,29.9800796812749,0.0,0.0,physico,15.0,TRB,3,True,CDR23,both,False
933,27.0,8.0,12.6769838656569,4.478103391504774,12.6769838656569,96.23254759993668,12.216002634178466,96.36363636363636,physico,3.0,TRB,3,True,CDR123,both,False
934,40.0,8.0,16.759960487323017,9.647678630227198,16.759960487323017,92.97995896310742,15.50872571616727,92.5343811394892,physico,3.8,TRB,3,True,CDR123,both,False
935,62.0,13.0,22.62100757326309,11.425749094501152,22.62100757326309,87.94060207688202,19.49292064537373,86.17176128093159,physico,4.6,TRB,3,True,CDR123,both,False
936,94.0,17.0,32.499176819229504,16.068488640105368,32.499176819229504,72.60475122482447,21.402700032927232,65.85612968591693,physico,5.4,TRB,3,True,CDR123,both,False
